16011003,Rua Goulart,Jardim Paulista,531,26
16011005,"Rua Amazonas, de 419/420 a 895/896",Jardim Paulista,531,26
16011007,Rua Barão de Piracicaba,Jardim Paulista,531,26
16011008,Rua João Gonzales Munhoz,Jardim Paulista,531,26
16011010,"Rua Floriano Peixoto, de 1176/1177 a 1478/1479",Jardim Paulista,531,26
16011012,Rua São Domingos,Jardim Paulista,531,26
16011013,Rua Barão de Campinas,Jardim Paulista,531,26
16011015,"Rua Pará, até 768/769",Jardim Paulista,531,26
16011016,"Avenida dos Estados, até 204 - lado par",Jardim Paulista,531,26
16011018,Rua Barão de Limeira,Jardim Paulista,531,26
16011020,"Rua Tiradentes, de 1403/1404 a 1747/1748",Jardim Paulista,531,26
16011023,Rua Santa Luzia,Jardim Paulista,531,26
16011025,Rua Alagoas,Jardim Paulista,531,26
16011030,"Rua Conselheiro Oscar Rodrigues Alves, de 1445/1446 a 1715/1716",Jardim Paulista,531,26
16011035,Rua Paraná,Jardim Paulista,531,26
16011040,"Rua Afonso Pena, de 1681/1682 a 1930/1931",Jardim Paulista,531,26
16011045,"Rua Acre, até 60/61",Jardim Paulista,531,26
16011050,"Rua José Bonifácio, de 1351/1352 a 1574/1575",Jardim Paulista,531,26
16011055,"Avenida dos Araçás, até 398/399",Jardim Paulista,531,26
16011058,"Avenida Waldir Felizola de Moraes, de 1451 ao fim - lado ímpar",Jardim Paulista,531,26
16011060,"Rua Tabajaras, de 1484 ao fim - lado par",Jardim Paulista,531,26
16011061,"Rua Tabajaras, de 1421 ao fim - lado ímpar",Jardim Paulista,531,26
16011070,"Rua dos Fundadores, de 652 a 1342 - lado par",Santa Luzia,531,26
16011071,"Rua dos Fundadores, de 1343 a 1951 - lado ímpar",Santa Luzia,531,26
16011073,Rua Goulart,Santa Luzia,531,26
16011075,Rua Barão de Piracicaba,Santa Luzia,531,26
16011078,Rua João Gonzales Munhoz,Santa Luzia,531,26
16011080,Rua São Domingos,Santa Luzia,531,26
16011083,Rua Barão de Campinas,Santa Luzia,531,26
16011088,Rua Santa Luzia,Santa Luzia,531,26
16011150,Rua Três Lagoas,Novo Umuarama,531,26
16011153,"Rua Floriano Peixoto, de 1480/1481 ao fim",Novo Umuarama,531,26
16011155,"Avenida Waldir Felizola de Moraes, de 1452 ao fim - lado par",Novo Umuarama,531,26
16011160,Rua Rubiácea,Novo Umuarama,531,26
16011164,Praça Waldir Lourenço,Novo Umuarama,531,26
16011165,"Rua Acre, de 62/63 ao fim",Novo Umuarama,531,26
16011170,Praça Francisco Von Dreiffus,Novo Umuarama,531,26
16011175,"Rua Tiradentes, de 1749/1750 ao fim",Novo Umuarama,531,26
16011180,Rua Alfredo Castilho,Novo Umuarama,531,26
16011185,"Rua Conselheiro Oscar Rodrigues Alves, de 1717/1718 ao fim",Novo Umuarama,531,26
16011190,Rua Mirandópolis,Novo Umuarama,531,26
16011195,"Rua Afonso Pena, de 1932/1933 ao fim",Novo Umuarama,531,26
16011200,Rua Lavínia,Novo Umuarama,531,26
16011205,"Rua José Bonifácio, de 1576/1577 ao fim",Novo Umuarama,531,26
16011210,Rua Guararapes,Novo Umuarama,531,26
16011220,Rua Valparaíso,Novo Umuarama,531,26
16011225,Travessa União,Novo Umuarama,531,26
16011255,"Rua dos Fundadores, de 1344 a 1950 - lado par",Novo Umuarama,531,26
16012010,Rua Joaquim Pedro da Silva,Conjunto Habitacional Vicente Luiz Grosso,531,26
16012020,Rua Minami Ugino,Conjunto Habitacional Vicente Luiz Grosso,531,26
16012030,Rua Professora Ariostina Pinheiro,Conjunto Habitacional Vicente Luiz Grosso,531,26
16012040,Rua Marlene Magalhães do Nascimento,Conjunto Habitacional Vicente Luiz Grosso,531,26
16012050,Rua Argemiro Batista Ramos,Conjunto Habitacional Vicente Luiz Grosso,531,26
16012060,Rua Eugênio Anastácio,Conjunto Habitacional Vicente Luiz Grosso,531,26
16012070,Rua Thomaz Bomba,Conjunto Habitacional Vicente Luiz Grosso,531,26
16012080,Rua José Marcos Trevelin,Conjunto Habitacional Vicente Luiz Grosso,531,26
16012090,Rua Engenheiro Gilberto Gonçalves,Conjunto Habitacional Vicente Luiz Grosso,531,26
16012100,Rua Matheus Corazza,Conjunto Habitacional Vicente Luiz Grosso,531,26
16012110,Rua Cícero Tomaz Matheus,Conjunto Habitacional Vicente Luiz Grosso,531,26
16012120,Rua Maurílio Corazza,Conjunto Habitacional Vicente Luiz Grosso,531,26
16012125,Rua João da Silva Carreira,Conjunto Habitacional Vicente Luiz Grosso,531,26
16012128,Rua Afonso Firmino de Oliveira,Conjunto Habitacional Vicente Luiz Grosso,531,26
16012130,Rua Miguel Rodrigues de Araújo,Conjunto Habitacional Vicente Luiz Grosso,531,26
16012135,Rua Hercília Gutierrez Junqueira,Conjunto Habitacional Vicente Luiz Grosso,531,26
16012140,Rua Eliana Viana Martinez,Conjunto Habitacional Vicente Luiz Grosso,531,26
16012142,Rua Engenheiro Shin Kato,Conjunto Habitacional Vicente Luiz Grosso,531,26
16012145,Rua A,Parque Industrial II,531,26
16012150,Rua B,Parque Industrial II,531,26
16012170,Rua dos Buritis,Parque Industrial II,531,26
16012180,Rua Sílvio Favarim,Conjunto Habitacional João Batista Botelho,531,26
16012181,Rua A,Conjunto Habitacional João Batista Botelho,531,26
